eid,doi,doi_url,title,source
2-s2.0-85023636842,10.1002/eqe.2927,https://doi.org/10.1002/eqe.2927,A numerical study on the cumulative out-of-plane damage to church masonry façades due to a sequence of strong ground motions,Earthquake Engineering and Structural Dynamics
2-s2.0-85005977744,10.1002/advs.201600362,https://doi.org/10.1002/advs.201600362,Ultrathin fluidic laminates for large-area Façade integration and smart windows,Advanced Science
2-s2.0-105026079548,10.1002/9781118887226.wbcha164,https://doi.org/10.1002/9781118887226.wbcha164,Yokohama Ferry Terminal: Foa,Companions to the History of Architecture
2-s2.0-85008198676,10.1002/wat2.1143,https://doi.org/10.1002/wat2.1143,How large is a river? Conceptualizing river landscape signatures and envelopes in four dimensions,Wiley Interdisciplinary Reviews Water
2-s2.0-85007134380,10.1002/ese3.115,https://doi.org/10.1002/ese3.115,Parametric analysis and systems design of dynamic photovoltaic shading modules,Energy Science and Engineering
2-s2.0-85119252021,10.1002/SDTP.10687,https://doi.org/10.1002/SDTP.10687,Liquid Crystal Windows for Adaptive Facades,Digest of Technical Papers SID International Symposium
2-s2.0-84941051807,10.1002/ad.1965,https://doi.org/10.1002/ad.1965,Actualising (overlooked) material capacities,Architectural Design
2-s2.0-84925933649,10.1111/1744-7941.12056,https://doi.org/10.1111/1744-7941.12056,The totalitarian dynamic behind HRM's democratic façade,Asia Pacific Journal of Human Resources
2-s2.0-84888295460,10.1111/nph.12474,https://doi.org/10.1111/nph.12474,"More cells, bigger cells or simply reorganization? Alternative mechanisms leading to changed internode architecture under contrasting stress regimes",New Phytologist
2-s2.0-84874785714,10.1002/eqe.2224,https://doi.org/10.1002/eqe.2224,Nonlinear analysis of out-of-plane masonry façades: Full dynamic versus pushover methods by rigid body and spring model,Earthquake Engineering and Structural Dynamics
2-s2.0-84956702328,10.1002/stab.201290074,https://doi.org/10.1002/stab.201290074,The future of energy-active and adaptive building envelopes,Stahlbau
2-s2.0-84858679523,10.1002/ad.1379,https://doi.org/10.1002/ad.1379,Material capacity: Embedded responsiveness,Architectural Design
2-s2.0-81255151169,10.1002/ad.1329,https://doi.org/10.1002/ad.1329,The adaptive building initiative: The functional aesthetic of adaptivity,Architectural Design
2-s2.0-81255146361,10.1002/ad.1317,https://doi.org/10.1002/ad.1317,Feedback architecture,Architectural Design
2-s2.0-77957842040,10.1111/j.1531-314X.2010.01100.x,https://doi.org/10.1111/j.1531-314X.2010.01100.x,Ice cycle house: From functional accessory to performative envelope,Journal of Architectural Education
2-s2.0-77949534319,10.1002/ad.1026,https://doi.org/10.1002/ad.1026,Dynamic light the media facades of realities: United,Architectural Design
2-s2.0-0032449495,10.1111/j.1460-9568.1998.00293.x,https://doi.org/10.1111/j.1460-9568.1998.00293.x,Neuronal coding of interaural transient envelope disparities,European Journal of Neuroscience
