eid,doi,doi_url,title,source
2-s2.0-105031454334,10.3390/machines14020210,https://doi.org/10.3390/machines14020210,Control Method and Simulation of Reconfigurable Façade Cable-Driven Parallel Robots Based on Heuristic Local Rules,Machines
2-s2.0-105031427646,10.3390/buildings16040771,https://doi.org/10.3390/buildings16040771,From Biomimicry to Climate-Responsive Architecture: Prioritizing Bio-Based and Bio-Inspired Strategies for Sustainable Buildings in Tropical Monsoon Climates,Buildings
2-s2.0-105031380734,10.3390/su18041860,https://doi.org/10.3390/su18041860,Envelope Retrofitting by Building-Integrated Agricultural Greenhouses: A Multi-Objective Form Optimisation Procedure,Sustainability Switzerland
2-s2.0-105028619059,10.3390/buildings16020366,https://doi.org/10.3390/buildings16020366,Assessment and Numerical Modeling of the Thermophysical Efficiency of Newly Developed Adaptive Building Envelopes Under Variable Climatic Impacts,Buildings
2-s2.0-105022933329,10.3390/eng6110292,https://doi.org/10.3390/eng6110292,Retrofitting for Energy Efficiency Improvement Using Kinetic Façades in Residential Buildings: A Case Study from Saudi Arabia,Eng
2-s2.0-105023426635,10.3390/en18226042,https://doi.org/10.3390/en18226042,"Adaptive Energy Skins: A Climate Zones-Based, Multi-Scale Analysis for High Performance Buildings",Energies
2-s2.0-105021586390,10.3390/buildings15213878,https://doi.org/10.3390/buildings15213878,Synergizing Nature-Inspired Adaptive Facades: Harnessing Plant Responses for Elevated Building Performance in Alignment with Saudi Green Initiatives,Buildings
2-s2.0-105023077255,10.3390/buildings15224130,https://doi.org/10.3390/buildings15224130,A Framework for Optimizing Biomimetic Opaque Ventilated Façades Using CFD and Machine Learning,Buildings
2-s2.0-105023107174,10.3390/buildings15224105,https://doi.org/10.3390/buildings15224105,A Customer-Oriented Holistic Approach to Solar Shading Design: Enhancing Efficiency in an Existing Educational Building,Buildings
2-s2.0-105022886237,10.3390/urbansci9110455,https://doi.org/10.3390/urbansci9110455,The Adaptive Block: Passive Cooling Adaptation Strategies for Urban Resilience,Urban Science
2-s2.0-105021480697,10.3390/buildings15213825,https://doi.org/10.3390/buildings15213825,A Conceptual Framework for Biophilic Architectural Design in Cold Climates: A Meta-Synthesis Analysis,Buildings
2-s2.0-105020014559,10.3390/biomimetics10100711,https://doi.org/10.3390/biomimetics10100711,Biomimetic Shading Systems: Integrating Motorised and Moisture-Responsive Actuation for Adaptive Façades,Biomimetics
2-s2.0-105020022788,10.3390/jimaging11100334,https://doi.org/10.3390/jimaging11100334,Intelligent Segmentation of Urban Building Roofs and Solar Energy Potential Estimation for Photovoltaic Applications,Journal of Imaging
2-s2.0-105017172744,10.3390/su17188308,https://doi.org/10.3390/su17188308,Machine Learning for Optimizing Urban Photovoltaics: A Review of Static and Dynamic Factors,Sustainability Switzerland
2-s2.0-105015982844,10.3390/buildings15162977,https://doi.org/10.3390/buildings15162977,Reinforcement Learning-Enabled Adaptive Control for Climate-Responsive Kinetic Building Facades,Buildings
2-s2.0-105014382323,10.3390/smartcities8040127,https://doi.org/10.3390/smartcities8040127,Optimizing Building Performance with Dynamic Photovoltaic Shading Systems: A Comparative Analysis of Six Adaptive Designs,Smart Cities
2-s2.0-105014622413,10.3390/buildings15162847,https://doi.org/10.3390/buildings15162847,Optimization of External Horizontal Slat Configurations for Enhanced Tropical Daylighting in High-Rise Apartments,Buildings
2-s2.0-105014419342,10.3390/buildings15162958,https://doi.org/10.3390/buildings15162958,Multi-Objective Optimization of a Folding Photovoltaic-Integrated Light Shelf Using Non-Dominated Sorting Genetic Algorithm III for Enhanced Daylighting and Energy Savings in Office Buildings,Buildings
2-s2.0-105014402389,10.3390/buildings15162904,https://doi.org/10.3390/buildings15162904,Daylighting Performance Simulation and Optimization Design of a “Campus Living Room” Based on BIM Technology—A Case Study in a Region with Hot Summers and Cold Winters,Buildings
2-s2.0-105014418071,10.3390/buildings15162842,https://doi.org/10.3390/buildings15162842,Climate-Responsive Envelope Retrofit Strategies for Aged Residential Buildings in China Across Five Climate Zones,Buildings
2-s2.0-105011624612,10.3390/buildings15142572,https://doi.org/10.3390/buildings15142572,Dynamic Skin: A Systematic Review of Energy-Saving Design for Building Facades,Buildings
2-s2.0-105011854535,10.3390/buildings15142491,https://doi.org/10.3390/buildings15142491,Biomimetic Opaque Ventilated Façade for Low-Rise Buildings in Hot Arid Climate,Buildings
2-s2.0-105011877910,10.3390/buildings15142577,https://doi.org/10.3390/buildings15142577,The Impact of Building Windows on Occupant Well-Being: A Review Integrating Visual and Non-Visual Pathways with Multi-Objective Optimization,Buildings
2-s2.0-105009000892,10.3390/buildings15122072,https://doi.org/10.3390/buildings15122072,Adaptive Façades for High-Rise Residential Buildings: A Qualitative Analysis of the Design Parameters and Methods,Buildings
2-s2.0-105007750748,10.3390/buildings15111853,https://doi.org/10.3390/buildings15111853,Computational Evaluation of a Biomimetic Kinetic Façade Inspired by the Venus Flytrap for Daylight and Glare Performance,Buildings
2-s2.0-105007747655,10.3390/buildings15111961,https://doi.org/10.3390/buildings15111961,Energy-Saving Performance and Optimization Study of Adaptive Shading System—A Case Study,Buildings
2-s2.0-105007669014,10.3390/en18112682,https://doi.org/10.3390/en18112682,A Simplified Model Validation for the Energy Assessment of Opaque Adaptive Façades with Variable Thermal Resistance,Energies
2-s2.0-105007841368,10.3390/su17115176,https://doi.org/10.3390/su17115176,Sustainable Insulation Technologies for Low-Carbon Buildings: From Past to Present,Sustainability Switzerland
2-s2.0-105009088452,10.3390/buildings15122100,https://doi.org/10.3390/buildings15122100,Development of a Solar-Tracking Movable Louver with a PV Module for Building Energy Reduction,Buildings
2-s2.0-105004796177,10.3390/en18092375,https://doi.org/10.3390/en18092375,A Systematic Review of Sensitivity Analysis in Building Energy Modeling: Key Factors Influencing Building Thermal Energy Performance,Energies
2-s2.0-105006617880,10.3390/buildings15101593,https://doi.org/10.3390/buildings15101593,A Systematic Review on the Research and Development of Adaptive Buildings,Buildings
2-s2.0-105004839203,10.3390/buildings15091434,https://doi.org/10.3390/buildings15091434,"Energy-Efficient Design of Immigrant Resettlement Housing in Qinghai: Solar Energy Utilization, Sunspace Temperature Control, and Envelope Optimization",Buildings
2-s2.0-105006846399,10.3390/buildings15101675,https://doi.org/10.3390/buildings15101675,Developing an Alternative Calculation Method for the Smart Readiness Indicator Based on Genetic Programming and Linear Regression,Buildings
2-s2.0-105006746001,10.3390/buildings15101648,https://doi.org/10.3390/buildings15101648,"Climate-Responsive Design of Photovoltaic Façades in Hot Climates: Materials, Technologies, and Implementation Strategies",Buildings
2-s2.0-105003491014,10.3390/designs9020041,https://doi.org/10.3390/designs9020041,Review of Dynamic Building Envelope Systems and Technologies Utilizing Renewable Energy Resources,Designs
2-s2.0-105002285610,10.3390/buildings15071123,https://doi.org/10.3390/buildings15071123,Dynamic Integration of Shading and Ventilation: Novel Quantitative Insights into Building Performance Optimization,Buildings
2-s2.0-105003462090,10.3390/designs9020031,https://doi.org/10.3390/designs9020031,Delta IXI: Deployable Structure with Flax Fibre Pultruded Profiles for Architectural Applications—Case Studies in Furniture and Adaptive Facade Systems,Designs
2-s2.0-105001327613,10.3390/architecture5010012,https://doi.org/10.3390/architecture5010012,"Space-Containing Façades: Mediating Environmental, Social, and Urban Dynamics in Collective Housing Design",Architecture
2-s2.0-105001114046,10.3390/buildings15060876,https://doi.org/10.3390/buildings15060876,Design Optimization Approach for Residential Outdoor Environments Based on Seasonal Variations in Local Thermal Perception,Buildings
2-s2.0-105001124707,10.3390/buildings15060988,https://doi.org/10.3390/buildings15060988,Enhancing Daylight and Energy Efficiency in Hot Climate Regions with a Perforated Shading System Using a Hybrid Approach Considering Different Case Studies,Buildings
2-s2.0-86000503421,10.3390/su17052116,https://doi.org/10.3390/su17052116,A Smart Roller Shutters Control for Enhancing Thermal Comfort and Sustainable Energy Efficiency in Office Buildings,Sustainability Switzerland
2-s2.0-105001160974,10.3390/en18061402,https://doi.org/10.3390/en18061402,Thermal Performance Evaluation of a Retrofitted Building with Adaptive Composite Energy-Saving Facade Systems,Energies
2-s2.0-85218453876,10.3390/buildings15040578,https://doi.org/10.3390/buildings15040578,Technical Review of Solar Distribution Calculation Methods: Enhancing Simulation Accuracy for High-Performance and Sustainable Buildings,Buildings
2-s2.0-85218636726,10.3390/en18040918,https://doi.org/10.3390/en18040918,A Review of Artificial Intelligence Applications in Architectural Design: Energy-Saving Renovations and Adaptive Building Envelopes,Energies
2-s2.0-85218903133,10.3390/urbansci9020030,https://doi.org/10.3390/urbansci9020030,“Build It and They Will Stay”: Assessing the Social Impact of Self-Build Practices in Urban Regeneration,Urban Science
2-s2.0-85218882604,10.3390/act14020045,https://doi.org/10.3390/act14020045,Dynamic Envelope Optimization of Articulated Vehicles Based on Multi-Axle Steering Control Strategies,Actuators
2-s2.0-85215760274,10.3390/su17020783,https://doi.org/10.3390/su17020783,Sustainable Design: Minimizing Discomfort Glare Through Data-Driven Methods for Responsive Facades,Sustainability Switzerland
2-s2.0-85215956796,10.3390/buildings15020189,https://doi.org/10.3390/buildings15020189,Evaluating the Performance of Fixed 3D-Printed and Dynamic Fabric Modules in a Second-Skin Façade System: A Residential Case Study in Southern Italy at Building and District Scales,Buildings
2-s2.0-85213290982,10.3390/buildings14124053,https://doi.org/10.3390/buildings14124053,Environmental and Energy Performances of the Nearly Net-Zero Energy Solar Decathlon House with Dynamic Facades: A Comparison of Four Climate Regions,Buildings
2-s2.0-85211809819,10.3390/app142310979,https://doi.org/10.3390/app142310979,Energy-Efficient Adaptive Dynamic Building Facades: A Review of Their Energy Efficiency and Operating Loads,Applied Sciences Switzerland
2-s2.0-85213206200,10.3390/buildings14123886,https://doi.org/10.3390/buildings14123886,Optimization of the Dynamic External Shading Control for Railway Stations in China Based on Energy Use Intensity (EUI) of Lighting and HVAC Systems,Buildings
2-s2.0-85211821540,10.3390/en17236095,https://doi.org/10.3390/en17236095,Developing an Optimized Energy-Efficient Sustainable Building Design Model in an Arid and Semi-Arid Region: A Genetic Algorithm Approach,Energies
2-s2.0-85211821645,10.3390/su162310405,https://doi.org/10.3390/su162310405,The Development of an Advanced Facade Map: An Evolving Resource for Documenting Case Studies,Sustainability Switzerland
2-s2.0-85211806010,10.3390/su162310170,https://doi.org/10.3390/su162310170,Dynamic Window Technologies for Energy Efficiency in Condominiums in Tropical Climates,Sustainability Switzerland
2-s2.0-85210252385,10.3390/su16229739,https://doi.org/10.3390/su16229739,Energy and Daylighting Performance of Kinetic Building-Integrated Photovoltaics (BIPV) Façade,Sustainability Switzerland
2-s2.0-85208572749,10.3390/en17215270,https://doi.org/10.3390/en17215270,Simulation of Responsive Envelopes in Current and Future Climate Scenarios: A New Interactive Computational Platform for Energy Analyses,Energies
2-s2.0-85210240463,10.3390/buildings14113486,https://doi.org/10.3390/buildings14113486,Advances in Cold-Climate-Responsive Building Envelope Design: A Comprehensive Review,Buildings
2-s2.0-85205219955,10.3390/buildings14092646,https://doi.org/10.3390/buildings14092646,A Framework for Adaptive Façade Optimization Design Based on Building Envelope Performance Characteristics,Buildings
2-s2.0-85205041712,10.3390/biomimetics9090569,https://doi.org/10.3390/biomimetics9090569,Biomimetic Adaptive Building Façade Modeling for Sustainable Urban Freshwater Ecosystems: Integration of Nature’s Water-Harvesting Strategy into Sun-Breakers,Biomimetics
2-s2.0-85205268572,10.3390/su16188156,https://doi.org/10.3390/su16188156,Enhancing Daylight Comfort with Climate-Responsive Kinetic Shading: A Simulation and Experimental Study of a Horizontal Fin System,Sustainability Switzerland
2-s2.0-85205371333,10.3390/app14188448,https://doi.org/10.3390/app14188448,Experimental Infrastructure Design for Energy-Independent Car Park Building Based on Parametric Photovoltaic Facade System,Applied Sciences Switzerland
2-s2.0-85203627729,10.3390/electronics13173422,https://doi.org/10.3390/electronics13173422,Building Facade-Completion Network Based on Dynamic Convolutional GAN,Electronics Switzerland
2-s2.0-85204735589,10.3390/buildings14092950,https://doi.org/10.3390/buildings14092950,Street Puppet Theatre Shows on the Façades of Commercial Buildings as a Novel Stimulator for Social Gatherings in Smart Cities,Buildings
2-s2.0-85202470326,10.3390/biomimetics9080463,https://doi.org/10.3390/biomimetics9080463,Integrated Dynamic Photovoltaic Facade for Enhanced Building Comfort and Energy Efficiency,Biomimetics
2-s2.0-85198495208,10.3390/su16135697,https://doi.org/10.3390/su16135697,A Systematic Review of the Most Recent Concepts in Kinetic Shading Systems with a Focus on Biomimetics: A Motion/Deformation Analysis,Sustainability Switzerland
2-s2.0-85194395337,10.3390/su16104217,https://doi.org/10.3390/su16104217,"Analysis and Visualisation of Large Scale Life Cycle Assessment Results: A Case Study on an Adaptive, Multilayer Membrane Façade",Sustainability Switzerland
2-s2.0-85191388995,10.3390/buildings14041038,https://doi.org/10.3390/buildings14041038,Optimizing the Shading Device Configuration of Kinetic Façades through Daylighting Performance Assessment,Buildings
2-s2.0-85192736363,10.3390/buildings14030596,https://doi.org/10.3390/buildings14030596,A Study on the Effect of Dynamic Photovoltaic Shading Devices on Energy Consumption and Daylighting of an Office Building,Buildings
2-s2.0-85188708247,10.3390/act13030085,https://doi.org/10.3390/act13030085,Development of a Self-Regulating Solar Shading Actuator Based on the Thermal Shape Memory Effect,Actuators
2-s2.0-85184678882,10.3390/su16030959,https://doi.org/10.3390/su16030959,Towards Refining Bio-Inspired Hydro-Actuated Building Facades by Emphasising the Importance of Hybrid Adaptability,Sustainability Switzerland
2-s2.0-85185729138,10.3390/buildings14020556,https://doi.org/10.3390/buildings14020556,"Influence of Sun Shading Devices on Energy Efficiency, Thermal Comfort and Lighting Comfort in a Warm Semi-Arid Dry Mediterranean Climate",Buildings
2-s2.0-85184472885,10.3390/su16031145,https://doi.org/10.3390/su16031145,From Flora to Solar Adaptive Facades: Integrating Plant-Inspired Design with Photovoltaic Technologies,Sustainability Switzerland
2-s2.0-85181880021,10.3390/su16010288,https://doi.org/10.3390/su16010288,Climate-Adaptive Building Envelope Controls: Assessing the Impact on Building Performance,Sustainability Switzerland
2-s2.0-85183582835,10.3390/buildings14010042,https://doi.org/10.3390/buildings14010042,Air-Permeable Building Envelopes for Building Ventilation and Heat Recovery: Research Progress and Future Perspectives,Buildings
2-s2.0-85180515387,10.3390/biomimetics8080603,https://doi.org/10.3390/biomimetics8080603,Mimosa Kinetic Façade: Bio-Inspired Ventilation Leveraging the Mimosa Pudica Mechanism for Enhanced Indoor Air Quality,Biomimetics
2-s2.0-85178344728,10.3390/buildings13112840,https://doi.org/10.3390/buildings13112840,Optimising Daylight and Ventilation Performance: A Building Envelope Design Methodology,Buildings
2-s2.0-85199235039,10.3390/su152216119,https://doi.org/10.3390/su152216119,Process-Oriented Design Methodologies Inspired by Tropical Plants,Sustainability Switzerland
2-s2.0-85173863789,10.3390/en16196978,https://doi.org/10.3390/en16196978,Topology Morphing Insulation: A Review of Technologies and Energy Performance in Dynamic Building Insulation,Energies
2-s2.0-85174214387,10.3390/su151914319,https://doi.org/10.3390/su151914319,Study of Technological Advancement and Challenges of Façade System for Sustainable Building: Current Design Practice,Sustainability Switzerland
2-s2.0-85174862975,10.3390/en16207198,https://doi.org/10.3390/en16207198,Transient Behavior Analysis of the Infiltration Heat Recovery of Exterior Building Walls,Energies
2-s2.0-85175547871,10.3390/galaxies11050105,https://doi.org/10.3390/galaxies11050105,Three Dimensional Natures of Massive Star Envelopes,Galaxies
2-s2.0-85172734730,10.3390/en16186637,https://doi.org/10.3390/en16186637,Flexible and Lightweight Solutions for Energy Improvement in Construction: A Literature Review,Energies
2-s2.0-85169140900,10.3390/buildings13081932,https://doi.org/10.3390/buildings13081932,"Daylighting Assessment of a Heritage Place of Instruction and Office Building in Alice, South Africa",Buildings
2-s2.0-85169091659,10.3390/app13169057,https://doi.org/10.3390/app13169057,A Distributed Intelligent Lighting Control System Based on Deep Reinforcement Learning,Applied Sciences Switzerland
2-s2.0-85166175921,10.3390/su151411132,https://doi.org/10.3390/su151411132,A Comprehensive Review of Recent Maximum Power Point Tracking Techniques for Photovoltaic Systems under Partial Shading,Sustainability Switzerland
2-s2.0-85163711219,10.3390/buildings13061381,https://doi.org/10.3390/buildings13061381,Exploring Energy Retrofitting Strategies and Their Effect on Comfort in a Vernacular Building in a Dry Mediterranean Climate,Buildings
2-s2.0-85159271790,10.3390/en16093793,https://doi.org/10.3390/en16093793,Energy Performance and Control Strategy for Dynamic Façade with Perovskite PV Panels—Technical Analysis and Case Study,Energies
2-s2.0-85153778105,10.3390/en16083411,https://doi.org/10.3390/en16083411,Decision Support for Defining Adaptive Façade Design Goals in the Early Design Phase,Energies
2-s2.0-85152645224,10.3390/app13074633,https://doi.org/10.3390/app13074633,Kinetic Photovoltaic Facade System Based on a Parametric Design for Application in Signal Box Buildings in Switzerland,Applied Sciences Switzerland
2-s2.0-85156186000,10.3390/buildings13041090,https://doi.org/10.3390/buildings13041090,Passive Intelligent Kinetic External Dynamic Shade Design for Improving Indoor Comfort and Minimizing Energy Consumption,Buildings
2-s2.0-85149756516,10.3390/en16052148,https://doi.org/10.3390/en16052148,Adaptive Dynamic Building Envelopes with Solar Power Components: Annual Performance Assessment for Two Pilot Sites,Energies
2-s2.0-85150160176,10.3390/biomimetics8010052,https://doi.org/10.3390/biomimetics8010052,Environmentally Responsive Materials for Building Envelopes: A Review on Manufacturing and Biomimicry-Based Approaches,Biomimetics
2-s2.0-85151617946,10.3390/buildings13030782,https://doi.org/10.3390/buildings13030782,Integrated Kinetic Fins for Western Facades in Territories with Low Solar Altitudes,Buildings
2-s2.0-85151417516,10.3390/su15065284,https://doi.org/10.3390/su15065284,AGRI|gen: Analysis and Design of a Parametric Modular System for Vertical Urban Agriculture,Sustainability Switzerland
2-s2.0-85152359932,10.3390/coatings13030648,https://doi.org/10.3390/coatings13030648,Analysis of the Dynamic Thermal Barrier in Building Envelopes,Coatings
2-s2.0-85149244015,10.3390/sym15020255,https://doi.org/10.3390/sym15020255,Optimization Design and Trajectory Error Compensation of a Facade-Adaptive Wall-Climbing Robot,Symmetry
2-s2.0-85148008079,10.3390/su15032294,https://doi.org/10.3390/su15032294,A Comparative Study on Smart Windows Focusing on Climate-Based Energy Performance and Users’ Comfort Attributes,Sustainability Switzerland
2-s2.0-85149213705,10.3390/buildings13020534,https://doi.org/10.3390/buildings13020534,"Ensuring the Authenticity of the Conservation and Reuse of Modern Industrial Heritage Architecture: A Case Study of the Large Machine Factory, China",Buildings
2-s2.0-85146666655,10.3390/en16020832,https://doi.org/10.3390/en16020832,A Parametric Design Method for the Lighting Environment of a Library Building Based on Building Performance Evaluation,Energies
2-s2.0-85144873747,10.3390/buildings12122089,https://doi.org/10.3390/buildings12122089,Using a Biomimicry Approach in the Design of a Kinetic Façade to Regulate the Amount of Daylight Entering a Working Space,Buildings
2-s2.0-85144863025,10.3390/buildings12122112,https://doi.org/10.3390/buildings12122112,"Adaptive Façades: Review of Designs, Performance Evaluation, and Control Systems",Buildings
2-s2.0-85144907737,10.3390/buildings12122236,https://doi.org/10.3390/buildings12122236,Shape Memory Polymer Foam for Autonomous Climate-Adaptive Building Envelopes,Buildings
2-s2.0-85143760432,10.3390/su142315968,https://doi.org/10.3390/su142315968,"Modeling, Simulation, and Performance Analysis of a Liquid-Infill Tunable Window",Sustainability Switzerland
2-s2.0-85143646090,10.3390/en15239214,https://doi.org/10.3390/en15239214,Energy Balance Data-Based Optimization of Louver Installation Angles for Different Regions in Korea,Energies
2-s2.0-85149470400,10.3390/buildings12112017,https://doi.org/10.3390/buildings12112017,Development of a Solar Tracking-Based Movable Louver System to Save Lighting Energy and Create a Comfortable Light Environment,Buildings
2-s2.0-85141722871,10.3390/en15218168,https://doi.org/10.3390/en15218168,"Exploring the Effects of Climate-Adaptive Building Shells: An Applicative Time-Saving Algorithm on a Case Study in Bologna, Italy",Energies
2-s2.0-85148074544,10.3390/su142114163,https://doi.org/10.3390/su142114163,Sensitivity Analysis for Decisive Design Parameters for Energy and Indoor Visual Performances of a Glazed Façade Office Building,Sustainability Switzerland
2-s2.0-85144608384,10.3390/buildings12112026,https://doi.org/10.3390/buildings12112026,Dynamic Concentrated Solar Building Skin Design Based on Multiobjective Optimization,Buildings
2-s2.0-85139911022,10.3390/su141912652,https://doi.org/10.3390/su141912652,Parametric-Based Multi-Objective Optimization Workflow: Daylight and Energy Performance Study of Hospital Building in Algeria,Sustainability Switzerland
2-s2.0-85133288515,10.3390/biomimetics7030085,https://doi.org/10.3390/biomimetics7030085,Phenotype Variability Mimicking as a Process for the Test and Optimization of Dynamic Facade Systems,Biomimetics
2-s2.0-85136494355,10.3390/en15155390,https://doi.org/10.3390/en15155390,Biomimetic Design for Adaptive Building Façades: A Paradigm Shift towards Environmentally Conscious Architecture,Energies
2-s2.0-85137316779,10.3390/buildings12081101,https://doi.org/10.3390/buildings12081101,Design of Innovative Parametric/Dynamic Façade Integrated in the Library Extension Building on UAEU Campus †,Buildings
2-s2.0-85137274984,10.3390/atmos13081244,https://doi.org/10.3390/atmos13081244,A Parameterized Design Method for Building a Shading System Based on Climate Adaptability,Atmosphere
2-s2.0-85133165347,10.3390/buildings12070878,https://doi.org/10.3390/buildings12070878,A Novel Framework for Optimizing Indoor Illuminance and Discovering Association of Involved Variables,Buildings
2-s2.0-85137354687,10.3390/land11071055,https://doi.org/10.3390/land11071055,The Future of City Squares: Robotics in the Urban Design of Tomorrow,Land
2-s2.0-85132150541,10.3390/app12125853,https://doi.org/10.3390/app12125853,Architectural Experiment Design of Solar Energy Harvesting: A Kinetic Façade System for Educational Facilities,Applied Sciences Switzerland
2-s2.0-85130723798,10.3390/su14106106,https://doi.org/10.3390/su14106106,Comparison of Thermal Energy Saving Potential and Overheating Risk of Four Adaptive Façade Technologies in Office Buildings,Sustainability Switzerland
2-s2.0-85130285277,10.3390/en15093447,https://doi.org/10.3390/en15093447,Multi-Skin Adaptive Ventilated Facade: A Review,Energies
2-s2.0-85128025432,10.3390/en15072610,https://doi.org/10.3390/en15072610,Integration and Verification of PLUG-N-HARVEST ICT Platform for Intelligent Management of Buildings,Energies
2-s2.0-85127589156,10.3390/su14073910,https://doi.org/10.3390/su14073910,Optimization of Architectural Thermal Envelope Parameters in Modern Single-Family House Typologies in Southeastern Spain to Improve Energy Efficiency in a Dry Mediterranean Climate,Sustainability Switzerland
2-s2.0-85127550709,10.3390/buildings12030366,https://doi.org/10.3390/buildings12030366,Climate-Adaptive Façades with an Air Chamber,Buildings
2-s2.0-85125362703,10.3390/buildings12030263,https://doi.org/10.3390/buildings12030263,Indoor Daylight Performances of Optimized Transmittances with Electrochromic-Applied Kinetic Louvers,Buildings
2-s2.0-85123551690,10.3390/en15030829,https://doi.org/10.3390/en15030829,State of the Art of Technologies in Adaptive Dynamic Building Envelopes (ADBEs),Energies
2-s2.0-85124597555,10.3390/en15041314,https://doi.org/10.3390/en15041314,Assessing Responsive Building Envelope Designs Through Robustness‐Based Multi‐Criteria Decision Making in Zero‐Emission Buildings,Energies
2-s2.0-85123552064,10.3390/en15030891,https://doi.org/10.3390/en15030891,"An Adaptive Building Skin Concept Resulting from a New Bioinspiration Process: Design, Prototyping, and Characterization",Energies
2-s2.0-85123597602,10.3390/app12031496,https://doi.org/10.3390/app12031496,New Use of BIM-Origami-Based Techniques for Energy Optimisation of Buildings,Applied Sciences Switzerland
2-s2.0-85122271221,10.3390/buildings12010025,https://doi.org/10.3390/buildings12010025,Design Optimisation of Fixed and Adaptive Shading Devices on Four Façade Orientations of a High-Rise Office Building in the Tropics,Buildings
2-s2.0-85121698940,10.3390/app12010082,https://doi.org/10.3390/app12010082,"Kinetic solar envelope: Performance assessment of a shape memory alloy-based autoreactive façade system for urban heat island mitigation in athens, Greece",Applied Sciences Switzerland
2-s2.0-85121628743,10.3390/buildings11120637,https://doi.org/10.3390/buildings11120637,"Optimization of useful daylight illuminance for vertical shading fins covered by photovoltaic panels for a case study of an office room in the city of Wroclaw, Poland",Buildings
2-s2.0-85136517576,10.3390/architecture1020007,https://doi.org/10.3390/architecture1020007,Design and Manufacturing of Adaptive Facades in a Life Cycle Approach: A Survey on Challenges and Solutions in the Italian Building Industry,Architecture
2-s2.0-85121099661,10.3390/en14248272,https://doi.org/10.3390/en14248272,Efficient shading device as an important part of daylightophil architecture; a designerly framework of high-performance architecture for an office building in Tehran,Energies
