eid,doi,doi_url,title,source
2-s2.0-105024611275,10.1016/j.sftr.2025.101599,https://doi.org/10.1016/j.sftr.2025.101599,Multi-objective optimization framework to achieve near-zero energy building in the Czech Republic for future climatic conditions,Sustainable Futures
2-s2.0-105026452555,10.1016/j.egyr.2025.109017,https://doi.org/10.1016/j.egyr.2025.109017,Hourly solar irradiance estimation and building-surface solar potential assessment via remote sensing and machine learning for data-scarce mountainous regions,Energy Reports
2-s2.0-105031629892,10.1016/j.precisioneng.2026.02.017,https://doi.org/10.1016/j.precisioneng.2026.02.017,Real-time monitoring of grinding wheel using a dynamic envelope model,Precision Engineering
2-s2.0-105035388547,10.1016/j.buildenv.2026.114479,https://doi.org/10.1016/j.buildenv.2026.114479,3D façade geometry as a dual passive control in hot urban canyons: reducing street MRT and cooling loads,Building and Environment
2-s2.0-105035055152,10.1016/j.enbuild.2026.117393,https://doi.org/10.1016/j.enbuild.2026.117393,Climate-adaptive energy performance of green facades in a composite climate,Energy and Buildings
2-s2.0-105033708421,10.1016/j.buildenv.2026.114519,https://doi.org/10.1016/j.buildenv.2026.114519,Segmented dynamic photovoltaic shading façade based on kiri-origami: Multi-objective decision-making and interpretable machine learning analysis,Building and Environment
2-s2.0-105031895975,10.1016/j.applthermaleng.2026.130448,https://doi.org/10.1016/j.applthermaleng.2026.130448,Design development and characterization of thermotropic façade system with honeycomb construction,Applied Thermal Engineering
2-s2.0-105034579858,10.1016/j.renene.2026.125415,https://doi.org/10.1016/j.renene.2026.125415,"Design, experimental testing, and numerical investigation of a ventilated semi-transparent photovoltaic facade integrated with supply-air conditioning in summer",Renewable Energy
2-s2.0-105032104928,10.1016/j.enbuild.2026.117258,https://doi.org/10.1016/j.enbuild.2026.117258,Smart thermal energy storage system integrated into the building envelope for photovoltaic surplus management,Energy and Buildings
2-s2.0-105031172632,10.1016/j.enbuild.2026.117192,https://doi.org/10.1016/j.enbuild.2026.117192,RHpT: Bioclimatic framework for passive climate-adaptive bio-façades in urban contexts,Energy and Buildings
2-s2.0-105033239035,10.1016/j.buildenv.2026.114475,https://doi.org/10.1016/j.buildenv.2026.114475,Surrogate model-based design optimization of modular façades under multifunctional scenarios,Building and Environment
2-s2.0-105031888860,10.1016/j.enbuild.2026.117222,https://doi.org/10.1016/j.enbuild.2026.117222,"High-performance envelopes in the Mediterranean: Energy and comfort effects of BIPVs, shading devices, and green walls",Energy and Buildings
2-s2.0-105031735170,10.1016/j.enconman.2026.121306,https://doi.org/10.1016/j.enconman.2026.121306,Adaptive photonic films for fenestration-integrated PV technology to enhance energy saving and thermal comfort: Concept and theoretical investigation,Energy Conversion and Management
2-s2.0-105030483087,10.1016/j.rser.2026.116836,https://doi.org/10.1016/j.rser.2026.116836,"Self-adaptive radiative cooling for building envelopes: Principles, materials, applications, and perspectives",Renewable and Sustainable Energy Reviews
2-s2.0-105034725653,10.1016/j.conbuildmat.2026.146124,https://doi.org/10.1016/j.conbuildmat.2026.146124,Drying process in a 3D-printed multilayer wall system: An experimental and numerical analysis,Construction and Building Materials
2-s2.0-105029653511,10.1016/j.enbuild.2026.117104,https://doi.org/10.1016/j.enbuild.2026.117104,Bio-jaali: Reimagining vernacular passive cooling screens with mycelium-based composites,Energy and Buildings
2-s2.0-105029647797,10.1016/j.enbuild.2026.117129,https://doi.org/10.1016/j.enbuild.2026.117129,Evaluation of smart glazing properties for net positive windows in commercial buildings,Energy and Buildings
2-s2.0-105029367098,10.1016/j.enbuild.2026.117116,https://doi.org/10.1016/j.enbuild.2026.117116,A Non-Invasive stacked ensemble framework with shadow correction for Cost-Effective daylight illuminance prediction in buildings,Energy and Buildings
2-s2.0-105032533589,10.1016/j.jobe.2026.115816,https://doi.org/10.1016/j.jobe.2026.115816,Mimosa pudica-inspired phase change-driven reversible building facades for zero-energy thermal management,Journal of Building Engineering
2-s2.0-105029256420,10.1016/j.applthermaleng.2026.129995,https://doi.org/10.1016/j.applthermaleng.2026.129995,An experimental study on thermal effects in building integrated semi transparent double skin façades for a nearly zero energy building,Applied Thermal Engineering
2-s2.0-105029086300,10.1016/j.enbuild.2026.117066,https://doi.org/10.1016/j.enbuild.2026.117066,Self-Powered dynamic Façades using thermoelectric generators and phase change materials,Energy and Buildings
2-s2.0-105028592145,10.1016/j.buildenv.2026.114295,https://doi.org/10.1016/j.buildenv.2026.114295,From greenwashing to grounded practice: A context-specific biophilic design framework for hot arid climates,Building and Environment
2-s2.0-105029407767,10.1016/j.energy.2026.140161,https://doi.org/10.1016/j.energy.2026.140161,Improved superhydrophobic surface for new phase-change thermal diode in building thermal management,Energy
2-s2.0-105028922736,10.1016/j.enbuild.2026.117021,https://doi.org/10.1016/j.enbuild.2026.117021,Performance optimization of parametric hexagonal façade openings for natural ventilation and cooling load reduction in high-rise buildings,Energy and Buildings
2-s2.0-105030487037,10.1016/j.rineng.2026.109601,https://doi.org/10.1016/j.rineng.2026.109601,The FlectoLine module: Transferring glass fiber-reinforced polymer/elastomer hybrid composites to responsive architectural outdoor applications,Results in Engineering
2-s2.0-105027279474,10.1016/j.enbuild.2025.116940,https://doi.org/10.1016/j.enbuild.2025.116940,Integrating greenery systems and active insulation into adaptive building envelopes for enhanced sustainability and thermal resilience,Energy and Buildings
2-s2.0-105033891051,10.1016/j.istruc.2026.111089,https://doi.org/10.1016/j.istruc.2026.111089,Dynamic performance of façade systems during lifting and transportation in prefabricated modules,Structures
2-s2.0-105026129649,10.1016/j.solener.2025.114279,https://doi.org/10.1016/j.solener.2025.114279,Optimizing building integrated photovoltaic facades: A parametric approach for enhanced energy efficiency and daylighting performance,Solar Energy
2-s2.0-105025476275,10.1016/j.enbuild.2025.116895,https://doi.org/10.1016/j.enbuild.2025.116895,Numerical analysis of a glassed dynamic PCMs solar wall,Energy and Buildings
2-s2.0-105025372668,10.1016/j.enbuild.2025.116861,https://doi.org/10.1016/j.enbuild.2025.116861,"Optimizing building energy efficiency through microalgae façades: impact of cell density, biomass, and panel thickness on solar heat gain and light transmittance",Energy and Buildings
2-s2.0-105022659001,10.1016/j.buildenv.2025.114018,https://doi.org/10.1016/j.buildenv.2025.114018,Comprehensive review on the impact of building envelopes on indoor thermal comfort in office buildings: Balancing occupant comfort and energy efficiency,Building and Environment
2-s2.0-105023821177,10.1016/j.enbuild.2025.116801,https://doi.org/10.1016/j.enbuild.2025.116801,Learning personalized visual comfort: A data-driven adaptive shading control framework using artificial intelligence,Energy and Buildings
2-s2.0-105024887111,10.1016/j.buildenv.2025.114051,https://doi.org/10.1016/j.buildenv.2025.114051,Mitigation effects of building facade buffer zones on wind-driven rain: Insights from field measurements,Building and Environment
2-s2.0-105027156887,10.1016/j.jobe.2026.115230,https://doi.org/10.1016/j.jobe.2026.115230,Optimizing bio-based phase change materials in operable façade cavities to enhance cooling energy efficiency,Journal of Building Engineering
2-s2.0-105021344387,10.1016/j.jvscit.2025.102015,https://doi.org/10.1016/j.jvscit.2025.102015,Laser fenestration and shape memory polymer embolization of type II endoleaks,Journal of Vascular Surgery Cases Innovations and Techniques
2-s2.0-105023149306,10.1016/j.enbuild.2025.116753,https://doi.org/10.1016/j.enbuild.2025.116753,Movement optimization of a movable façade using bimetal as actuators for enhanced indoor airflow,Energy and Buildings
2-s2.0-105021472577,10.1016/j.buildenv.2025.113948,https://doi.org/10.1016/j.buildenv.2025.113948,Evaluating permeable pavements' impact on the thermal environment in street canyons through outdoor experiments under hot and humid background climate,Building and Environment
2-s2.0-105022661726,10.1016/j.buildenv.2025.114040,https://doi.org/10.1016/j.buildenv.2025.114040,Assessing cooling–lighting trade-offs in a low-income Jordanian housing archetype under climate change and heat waves,Building and Environment
2-s2.0-105022288003,10.1016/j.buildenv.2025.113983,https://doi.org/10.1016/j.buildenv.2025.113983,Effects of building shading on outdoor adaptive thermal comfort and the development of predictive models,Building and Environment
2-s2.0-105021081103,10.1016/j.applthermaleng.2025.128924,https://doi.org/10.1016/j.applthermaleng.2025.128924,Thermal performance and climate applicability analysis of multiple building envelopes,Applied Thermal Engineering
2-s2.0-105021080659,10.1016/j.enbuild.2025.116677,https://doi.org/10.1016/j.enbuild.2025.116677,Smart Readiness Indicator metric for building envelope structures,Energy and Buildings
2-s2.0-105018669060,10.1016/j.buildenv.2025.113861,https://doi.org/10.1016/j.buildenv.2025.113861,Energy performance and optimal design of three typical dynamic photovoltaic façade systems for office buildings in hot-summer- cold-winter climate zone,Building and Environment
2-s2.0-105034407954,10.1016/j.foar.2026.01.009,https://doi.org/10.1016/j.foar.2026.01.009,"Optimising thermal performance of steel façades through self-shading: Calibration, sensitivity analysis, and climatic implications",Frontiers of Architectural Research
2-s2.0-105034936501,10.1016/j.enbenv.2026.02.006,https://doi.org/10.1016/j.enbenv.2026.02.006,Targeting integrated daylighting comfort in deep office by multi-objective optimization using partial vertical deployment of adaptive corrugated shadings,Energy and Built Environment
2-s2.0-105020939510,10.1016/j.enbuild.2025.116629,https://doi.org/10.1016/j.enbuild.2025.116629,A variable thermal transmittance adaptive wall: comparison between CFD simulations and experimental tests,Energy and Buildings
2-s2.0-105029271876,10.1016/j.enbenv.2025.09.001,https://doi.org/10.1016/j.enbenv.2025.09.001,Human-shading interaction in shared offices: An experimental study,Energy and Built Environment
2-s2.0-105035815215,10.1016/j.jare.2026.04.011,https://doi.org/10.1016/j.jare.2026.04.011,Natural flavonoids inhibit plasmid conjugation via iron chelation and zinc-responsive envelope stress,Journal of Advanced Research
2-s2.0-105025373625,10.1016/j.trip.2025.101800,https://doi.org/10.1016/j.trip.2025.101800,Space for cycling: A scoping review of recent evidence on the dynamic envelope for bicycle riding,Transportation Research Interdisciplinary Perspectives
2-s2.0-105018307628,10.1016/j.apenergy.2025.126860,https://doi.org/10.1016/j.apenergy.2025.126860,"Adaptive BIPV shading optimization for electricity generation and building electricity management, sDA, and DGP using multi-objective algorithms",Applied Energy
2-s2.0-105018904481,10.1016/j.enbuild.2025.116593,https://doi.org/10.1016/j.enbuild.2025.116593,Machine learning-optimized porous thermally responsive SS-PCM with switchable transparency for adaptive building envelope coatings,Energy and Buildings
2-s2.0-105014520687,10.1016/j.enconman.2025.120409,https://doi.org/10.1016/j.enconman.2025.120409,Real-time adaptive algae bioreactor facades: a novel method for dynamic daylight and thermal efficiency optimization in buildings,Energy Conversion and Management
2-s2.0-105014430935,10.1016/j.solcom.2025.100139,https://doi.org/10.1016/j.solcom.2025.100139,Dynamic solar shadings: Redefining the building envelope,Solar Compass
2-s2.0-105016999242,10.1016/j.egyr.2025.09.038,https://doi.org/10.1016/j.egyr.2025.09.038,Month-by-month prioritization of heating and ventilation from an adaptive mechanically-ventilated double-skin façade,Energy Reports
2-s2.0-105022195387,10.1016/j.rineng.2025.107518,https://doi.org/10.1016/j.rineng.2025.107518,Impact of Window-to-Wall Ratio (WWR) and shading on energy demand in a residential building across five distinct climates,Results in Engineering
2-s2.0-105017673516,10.1016/j.est.2025.118654,https://doi.org/10.1016/j.est.2025.118654,Controlled ventilated phase change material façades for climate-responsive buildings,Journal of Energy Storage
2-s2.0-105016222839,10.1016/j.rineng.2025.107235,https://doi.org/10.1016/j.rineng.2025.107235,Climate-resilient office buildings: Energy and comfort in japan's future (2090s),Results in Engineering
2-s2.0-105016872513,10.1016/j.buildenv.2025.113749,https://doi.org/10.1016/j.buildenv.2025.113749,A hybrid framework for optimal design and control strategies of retractable roof stadium based on CNN-LSTM and NSGA-II,Building and Environment
2-s2.0-105017841864,10.1016/j.jobe.2025.114325,https://doi.org/10.1016/j.jobe.2025.114325,A novel adaptive façade using cable-driven compliant mechanisms,Journal of Building Engineering
2-s2.0-105014006634,10.1016/j.enbuild.2025.116319,https://doi.org/10.1016/j.enbuild.2025.116319,A comprehensive approach to evaluate environmentally adaptive façade concepts through the use of fundamental environmental conditions,Energy and Buildings
2-s2.0-105013636408,10.1016/j.enbuild.2025.116290,https://doi.org/10.1016/j.enbuild.2025.116290,Influence of automated façades on comfort and energy: A critical review,Energy and Buildings
2-s2.0-105019742966,10.1016/j.jobe.2025.114475,https://doi.org/10.1016/j.jobe.2025.114475,A field-based evaluation of blackboard visibility in daylit classrooms,Journal of Building Engineering
2-s2.0-105018641167,10.1016/j.jobe.2025.114258,https://doi.org/10.1016/j.jobe.2025.114258,Field monitoring and numerical analysis of thermal behavior of the National Stadium under solar radiation,Journal of Building Engineering
2-s2.0-105011949210,10.1016/j.enbuild.2025.116188,https://doi.org/10.1016/j.enbuild.2025.116188,Cactus-inspired multifunctional Bio-kinetic façade for energy performance improvement assessed by a novel energy simulation framework,Energy and Buildings
2-s2.0-105010957276,10.1016/j.tws.2025.113702,https://doi.org/10.1016/j.tws.2025.113702,Simulation and optimisation of frames subjected to torsion for buckling-induced morphing of shading modules,Thin Walled Structures
2-s2.0-105011737870,10.1016/j.enbuild.2025.116180,https://doi.org/10.1016/j.enbuild.2025.116180,Comprehensive assessment of dynamic shading devices for daylighting and energy management in Saudi Arabian hot-arid buildings,Energy and Buildings
2-s2.0-105013586180,10.1016/j.autcon.2025.106474,https://doi.org/10.1016/j.autcon.2025.106474,AI-driven control algorithm using machine learning and genetic optimization for enhancing visual comfort in adaptive façades,Automation in Construction
2-s2.0-105009414425,10.1016/j.rser.2025.115988,https://doi.org/10.1016/j.rser.2025.115988,Liquid flow window: Technology review and future trends,Renewable and Sustainable Energy Reviews
2-s2.0-105012275280,10.1016/j.enbuild.2025.116223,https://doi.org/10.1016/j.enbuild.2025.116223,Navigating the built environment energy transition in the Netherlands: A tool for energy-oriented design and planning,Energy and Buildings
2-s2.0-105020925192,10.1016/j.jobe.2025.114097,https://doi.org/10.1016/j.jobe.2025.114097,"An incremental, thermally optimised, and low-carbon shelter model for refugee housing in diverse climates",Journal of Building Engineering
2-s2.0-105013366575,10.1016/j.buildenv.2025.113542,https://doi.org/10.1016/j.buildenv.2025.113542,Enhancing thermal performance of subtropical low-income housing through passive and behaviour-guided adaptive design,Building and Environment
2-s2.0-105014465252,10.1016/j.est.2025.118179,https://doi.org/10.1016/j.est.2025.118179,Design and thermal performance analysis of a dynamic shading device incorporating phase change materials,Journal of Energy Storage
2-s2.0-105010473513,10.1016/j.enbuild.2025.116105,https://doi.org/10.1016/j.enbuild.2025.116105,Bio-adaptive reflective photovoltaic (BARP) facade system: a multimodal energy-saving solution based on light reflection,Energy and Buildings
2-s2.0-105010478985,10.1016/j.enbuild.2025.116125,https://doi.org/10.1016/j.enbuild.2025.116125,Utilizing a three-zone control model of adaptive concentrating photovoltaic facade to enhance visual comfort and energy benefits,Energy and Buildings
2-s2.0-105013796800,10.1016/j.jobe.2025.113797,https://doi.org/10.1016/j.jobe.2025.113797,Understanding the visco-thermo-mechanical behavior of nitinol for climate-adaptive window shading devices,Journal of Building Engineering
2-s2.0-105012617905,10.1016/j.dibe.2025.100707,https://doi.org/10.1016/j.dibe.2025.100707,Model-free online reinforcement learning control for responsive building envelope,Developments in the Built Environment
2-s2.0-105016356228,10.1016/j.nxmate.2025.101226,https://doi.org/10.1016/j.nxmate.2025.101226,"Next-generation building envelopes: Smart materials, energy efficiency and environmental impact",Next Materials
2-s2.0-105007295168,10.1016/j.rser.2025.115930,https://doi.org/10.1016/j.rser.2025.115930,"Impacts of agrivoltaic systems on microclimate, water use efficiency, and crop yield: A systematic review",Renewable and Sustainable Energy Reviews
2-s2.0-105017812952,10.1016/j.nxener.2025.100446,https://doi.org/10.1016/j.nxener.2025.100446,Modeling and simulation-based performance study of a DC-DC power processing circuit for building-attached photovoltaic systems,Next Energy
2-s2.0-105008155170,10.1016/j.solener.2025.113692,https://doi.org/10.1016/j.solener.2025.113692,"Kirigami-inspired novel photovoltaic shading facade: multi-objective optimization of energy consumption, daylighting, thermal comfort, visual comfort, and landscape view",Solar Energy
2-s2.0-105008944128,10.1016/j.energy.2025.137294,https://doi.org/10.1016/j.energy.2025.137294,Energy saving performance of dual-mode adaptive wall with phase change material and dynamic louver,Energy
2-s2.0-105007061909,10.1016/j.jobe.2025.112994,https://doi.org/10.1016/j.jobe.2025.112994,Optimizing bio-inspired macro-structures for enhanced thermal efficiency in multi-skin facade buildings,Journal of Building Engineering
2-s2.0-105010842104,10.1016/j.buildenv.2025.113408,https://doi.org/10.1016/j.buildenv.2025.113408,Investigating tree shading and thermal variations in a subtropical zone: Single Tree to Urban Squares,Building and Environment
2-s2.0-105008441616,10.1016/j.rineng.2025.105608,https://doi.org/10.1016/j.rineng.2025.105608,"A novel method for simulating dynamic facades to analysing, and optimizing daylight and visual comfort in office buildings",Results in Engineering
2-s2.0-105004414522,10.1016/j.renene.2025.123143,https://doi.org/10.1016/j.renene.2025.123143,"Design of Building-Installed PV system, with consideration given to the size and position of the building",Renewable Energy
2-s2.0-105008873289,10.1016/j.istruc.2025.109524,https://doi.org/10.1016/j.istruc.2025.109524,livMatS biomimetic shell: Structural advancements of segmented timber shells towards permanent building constructions,Structures
2-s2.0-105010124010,10.1016/j.buildenv.2025.113399,https://doi.org/10.1016/j.buildenv.2025.113399,Vertical greenery as natural shading of glass facades: Bioshading coefficients for 4 climbing plant species for assessment of shading performance,Building and Environment
2-s2.0-105009764615,10.1016/j.buildenv.2025.113359,https://doi.org/10.1016/j.buildenv.2025.113359,Machine learning-based adaptive control of PV shading for residential energy and visual comfort optimization,Building and Environment
2-s2.0-105005854246,10.1016/j.autcon.2025.106295,https://doi.org/10.1016/j.autcon.2025.106295,Two-stage optimization of infinite rotation-freedom façade systems using machine learning surrogate models,Automation in Construction
2-s2.0-105005761786,10.1016/j.buildenv.2025.113187,https://doi.org/10.1016/j.buildenv.2025.113187,An innovative adaptive double-skin wall system integrating a phase change material layer: comprehensive performances across different climate zones for heating,Building and Environment
2-s2.0-105009376508,10.1016/j.xcrp.2025.102668,https://doi.org/10.1016/j.xcrp.2025.102668,Demonstration and characterization of insertable passive thermal switches for dynamic building envelopes,Cell Reports Physical Science
2-s2.0-105002391504,10.1016/j.jobe.2025.112566,https://doi.org/10.1016/j.jobe.2025.112566,"Artificial intelligence algorithms, simulation tools and software for optimization of adaptive facades: A systematic literature review",Journal of Building Engineering
2-s2.0-105003243841,10.1016/j.enbuild.2025.115776,https://doi.org/10.1016/j.enbuild.2025.115776,Enhancing EnergyPlus capabilities to model dynamic building envelopes using python plugin,Energy and Buildings
2-s2.0-105005070435,10.1016/j.buildenv.2025.113141,https://doi.org/10.1016/j.buildenv.2025.113141,Enhancing building envelope performance via dynamic PCM Integration in biomaterial concrete walls: A numerical evaluation and multi-objective optimization study,Building and Environment
2-s2.0-105002776077,10.1016/j.engstruct.2025.120362,https://doi.org/10.1016/j.engstruct.2025.120362,Tensile self-locking behavior of reconfigurable origami structure,Engineering Structures
2-s2.0-105000865212,10.1016/j.jobe.2025.112415,https://doi.org/10.1016/j.jobe.2025.112415,Integration of bio-inspired adaptive systems for optimizing daylight performance and glare control,Journal of Building Engineering
2-s2.0-105010701100,10.1016/j.jtherbio.2025.104212,https://doi.org/10.1016/j.jtherbio.2025.104212,"Future climate impacts on urban office Buildings: Energy, comfort, and passive solutions in Osaka, Japan",Journal of Thermal Biology
2-s2.0-105003811207,10.1016/j.buildenv.2025.113048,https://doi.org/10.1016/j.buildenv.2025.113048,Biomimetic self-shading walls via 3D-printing for reduced heat gain: Multiscale learning using graph neural networks to predict solar radiation absorption,Building and Environment
2-s2.0-105000918728,10.1016/j.jobe.2025.112104,https://doi.org/10.1016/j.jobe.2025.112104,"Optimal daylighting design for standard photopic and melanopic equivalent daylight illuminance, and glare minimization in Tehran classrooms",Journal of Building Engineering
2-s2.0-105005767296,10.1016/j.cscm.2025.e04805,https://doi.org/10.1016/j.cscm.2025.e04805,Dynamic mechanical properties of nanoparticle-stabilized foam concrete (NFC),Case Studies in Construction Materials
2-s2.0-105006665733,10.1016/j.scs.2025.106484,https://doi.org/10.1016/j.scs.2025.106484,Tabular prior-data fitted network for urban air temperature inference and high temperature risk assessment,Sustainable Cities and Society
2-s2.0-105003802281,10.1016/j.rineng.2025.105000,https://doi.org/10.1016/j.rineng.2025.105000,Achieving operational synergy between different adaptive façade technologies,Results in Engineering
2-s2.0-105001272856,10.1016/j.egyr.2025.03.021,https://doi.org/10.1016/j.egyr.2025.03.021,Kinetic facades as a solution for educational buildings: A multi-objective optimization simulation-based study,Energy Reports
2-s2.0-86000610528,10.1016/j.rser.2025.115586,https://doi.org/10.1016/j.rser.2025.115586,"Biomimetic adaptive solar building envelopes: Trends, challenges, and opportunities for sustainable applications",Renewable and Sustainable Energy Reviews
2-s2.0-105004260509,10.1016/j.egyr.2025.04.064,https://doi.org/10.1016/j.egyr.2025.04.064,On the use of dynamic film to improve the thermal and solar performance of multiple glazing units. Preliminary testing and assessment,Energy Reports
2-s2.0-105001330352,10.1016/j.enbuild.2025.115594,https://doi.org/10.1016/j.enbuild.2025.115594,Prescriptive tool for zero-emissions building fenestration design using hybrid metaheuristic algorithms,Energy and Buildings
2-s2.0-86000790700,10.1016/j.enbuild.2025.115546,https://doi.org/10.1016/j.enbuild.2025.115546,Design optimization of climate-responsive rural residences in solar rich areas considering sustainability and occupant comfort,Energy and Buildings
2-s2.0-85216645086,10.1016/j.jobe.2025.111813,https://doi.org/10.1016/j.jobe.2025.111813,A method for achieving optimal thermal performance of adaptive opaque facades based on monthly loads across China,Journal of Building Engineering
2-s2.0-85217060741,10.1016/j.jobe.2025.111943,https://doi.org/10.1016/j.jobe.2025.111943,Investigation of climate-adaptive thermal effects of a double-sided hydronic loop embedded in an opaque building envelope,Journal of Building Engineering
2-s2.0-85218992312,10.1016/j.enbuild.2025.115491,https://doi.org/10.1016/j.enbuild.2025.115491,An advanced numerical model for dynamic daylight and energy consumption analysis of thermal-responsive complex fenestration system with adaptive solar absorption,Energy and Buildings
2-s2.0-85218637971,10.1016/j.enbuild.2025.115488,https://doi.org/10.1016/j.enbuild.2025.115488,Comprehensive impact of two advanced thermotropic façades designs on building daylight and energy performance,Energy and Buildings
2-s2.0-86000784109,10.1016/j.solener.2025.113268,https://doi.org/10.1016/j.solener.2025.113268,"Suitable transition temperature on thermo-adaptive reflectance for opaque facades: Influence of climate, solar orientation, and facade material",Solar Energy
2-s2.0-85214011602,10.1016/j.jobe.2024.111701,https://doi.org/10.1016/j.jobe.2024.111701,A review on adaptive and non-adaptive shading devices for sustainable buildings,Journal of Building Engineering
2-s2.0-85204870157,10.1016/j.foar.2024.08.002,https://doi.org/10.1016/j.foar.2024.08.002,A systematic method of generating hinged tessellations by adding hinged plates based on dual graphs,Frontiers of Architectural Research
2-s2.0-85218120860,10.1016/j.buildenv.2025.112724,https://doi.org/10.1016/j.buildenv.2025.112724,An integrated adaptive façade system using a glass block filled with phase change material: Cooling energy load and performance enhancement,Building and Environment
2-s2.0-85214140676,10.1016/j.tws.2024.112886,https://doi.org/10.1016/j.tws.2024.112886,Experimental study on harnessing torsion-induced buckling of frames for adaptive shading modules,Thin Walled Structures
2-s2.0-85213535470,10.1016/j.jobe.2024.111643,https://doi.org/10.1016/j.jobe.2024.111643,Energy-efficient building façades: A comprehensive review of innovative technologies and sustainable strategies,Journal of Building Engineering
2-s2.0-85217063442,10.1016/j.enbuild.2025.115431,https://doi.org/10.1016/j.enbuild.2025.115431,Fully exploiting solar energy with building envelops: Experimental study on an adjustable photovoltaic green facade,Energy and Buildings
2-s2.0-105001572160,10.1016/j.seta.2025.104297,https://doi.org/10.1016/j.seta.2025.104297,Comprehensive performance analysis of semitransparent CdTe PV windows in static and dynamic facades: A real ship case study,Sustainable Energy Technologies and Assessments
2-s2.0-85212953481,10.1016/j.jobe.2024.111645,https://doi.org/10.1016/j.jobe.2024.111645,Investigations for the daylighting performance of trapezoid profile shadings using multi-objective optimization,Journal of Building Engineering
2-s2.0-85215966151,10.1016/j.solener.2025.113306,https://doi.org/10.1016/j.solener.2025.113306,Thermo-responsive hydrogel-based building envelopes for building energy-saving,Solar Energy
